Parameter,Outcome,delta_raw_400,delta_400,delta_conf_400,S1_400,S1_conf_400,delta_400_norm,delta_raw_800,delta_800,delta_conf_800,S1_800,S1_conf_800,delta_800_norm,delta_raw_1200,delta_1200,delta_conf_1200,S1_1200,S1_conf_1200,delta_1200_norm,delta_raw_1600,delta_1600,delta_conf_1600,S1_1600,S1_conf_1600,delta_1600_norm,delta_raw_2000,delta_2000,delta_conf_2000,S1_2000,S1_conf_2000,delta_2000_norm,delta_raw_2400,delta_2400,delta_conf_2400,S1_2400,S1_conf_2400,delta_2400_norm,delta_raw_2800,delta_2800,delta_conf_2800,S1_2800,S1_conf_2800,delta_2800_norm,delta_raw_3200,delta_3200,delta_conf_3200,S1_3200,S1_conf_3200,delta_3200_norm,delta_raw_3600,delta_3600,delta_conf_3600,S1_3600,S1_conf_3600,delta_3600_norm,delta_raw_4000,delta_4000,delta_conf_4000,S1_4000,S1_conf_4000,delta_4000_norm
Wind offshore Costs,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09291187048623431,0.09291187048623431,0.0069948707772506,0.0,0.0,0.09617513577759067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Potential,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07067326042948906,0.07067326042948906,0.006424822316947557,0.0,0.0,0.03229973978580423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Costs,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07593270796329045,0.07593270796329045,0.0062474028593760885,0.0,0.0,0.04740631762778095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Potential,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.0799979807509576,0.0799979807509576,0.006490510990802467,0.0,0.0,0.05908289761476225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Costs,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08390098408437241,0.08390098408437241,0.007224247757522528,0.0,0.0,0.07029339516128116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Potential,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08231602362291066,0.08231602362291066,0.0063978383862480425,0.0,0.0,0.06574095340125818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Potential,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07046761816506271,0.07046761816506271,0.006974313549297349,0.0,0.0,0.03170907872203435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Price,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.0855175511052935,0.0855175511052935,0.007824165618744643,0.0,0.0,0.07493661964091887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Potential,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08891997467912317,0.08891997467912317,0.006691146417558627,0.0,0.0,0.08470931463199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Price,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08289604682758518,0.08289604682758518,0.009619477281903826,0.0,0.0,0.0674069393504013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Potential,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08516703362313574,0.08516703362313574,0.006185153618063103,0.0,0.0,0.0739298371613601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Price,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06633824265849801,0.06633824265849801,0.0061921175740922135,0.0,0.0,0.01984837812035262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS potential,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08252954246058199,0.08252954246058199,0.006498183025265271,0.0,0.0,0.0663542381467149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flexibility Costs,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07584186337298944,0.07584186337298944,0.00691627893259329,0.0,0.0,0.04714538701366514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNG Price,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.0765726154193951,0.0765726154193951,0.006854843572604012,0.0,0.0,0.049244307594441816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Price,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08042375135205485,0.08042375135205485,0.006504455042152745,0.0,0.0,0.06030582772043667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather Conditions,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.0817092573599461,0.0817092573599461,0.007011606213434737,0.0,0.0,0.06399815404363547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Ratio,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.0719647053625017,0.0719647053625017,0.006958812157081917,0.0,0.0,0.036009124333097366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Volume,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09662947000515172,0.09662947000515172,0.006578761721590273,0.0,0.0,0.10685310264709377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WACC,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07876634695686299,0.07876634695686299,0.0077929673108524415,0.0,0.0,0.05554530708577155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker Emission Reduction,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09495038545218751,0.09495038545218751,0.0074299386874529146,0.0,0.0,0.10203031064477842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End-of-Life Emission Reduction,BioFuel Imports 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.0710574582622972,0.0710574582622972,0.006747369475853515,0.0,0.0,0.033403261482852144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2 Cap,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08833445743444132,0.08833445743444132,0.052762362166365095,0.0,0.0,0.11502781709159356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buildings demand,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.14778327727161192,0.14778327727161192,0.043597763331572024,0.0,0.0,0.3781987734725649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel Production,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09480221553129961,0.09480221553129961,0.0427181111879236,0.0,0.0,0.14365960639629405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemical Production,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.0870656536244089,0.0870656536244089,0.08645731104517121,0.0,0.0,0.10941101404889848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passenger Cars,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.11238618438934153,0.11238618438934153,0.049374375412362406,0.0,0.0,0.2215011836390216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker aviation,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06235032883385992,0.06235032883385992,0.04523080829624721,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker navigation,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.18069669868121674,0.18069669868121674,0.044399749347478215,0.0,0.0,0.5239015244079128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG CH4,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.1041359972502073,0.1041359972502073,0.04554756810100477,0.0,0.0,0.1849788498790772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG N2O,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.14448660598626278,0.14448660598626278,0.050558446412798747,0.0,0.0,0.3636049070608291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Costs,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.12357864092124052,0.12357864092124052,0.04754064436118131,0.0,0.0,0.2710485001008129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Potential,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.2565292826796503,0.2565292826796503,0.0555068718506902,0.0,0.0,0.8596009329137476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Costs,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.2033750518913064,0.2033750518913064,0.05444683034655944,0.0,0.0,0.6242951725878397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Potential,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.10040644184247965,0.10040644184247965,0.04819573499381217,0.0,0.0,0.16846867076676095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Costs,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.2301372466664719,0.2301372466664719,0.05514914649708927,0.0,0.0,0.7427673712475423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Potential,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.10458204307260954,0.10458204307260954,0.04378199052427273,0.0,0.0,0.18695342743995827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Potential,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.10943635707006846,0.10943635707006846,0.05222431915055834,0.0,0.0,0.2084427431367861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Price,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09370242872957668,0.09370242872957668,0.05090950719136367,0.0,0.0,0.138791016149804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Potential,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.20944819716249297,0.20944819716249297,0.04928299104163187,0.0,0.0,0.6511800704484936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Price,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.1451445152458602,0.1451445152458602,0.0531364224846986,0.0,0.0,0.36651737209435514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Potential,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09586223192194471,0.09586223192194471,0.03571235681340324,0.0,0.0,0.14835213903310093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Price,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.096886611879859,0.096886611879859,0.046489622627855935,0.0,0.0,0.152886914558674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS potential,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.16506975466329682,0.16506975466329682,0.03976487090886971,0.0,0.0,0.45472340087624114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flexibility Costs,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.0647897693959935,0.0647897693959935,0.048081648705356445,0.0,0.0,0.010799035330383821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNG Price,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.19242746437780156,0.19242746437780156,0.04046322737117731,0.0,0.0,0.5758318543271123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Price,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.2162201930455649,0.2162201930455649,0.05608717992311143,0.0,0.0,0.681158674532434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather Conditions,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.10111483102680827,0.10111483102680827,0.05440039376910278,0.0,0.0,0.17160460281117024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Ratio,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.11379213271468319,0.11379213271468319,0.04760195172731081,0.0,0.0,0.22772510476000982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Volume,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.2882446321213068,0.2882446321213068,0.043861848496940616,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WACC,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.12065193949733934,0.12065193949733934,0.047371502134983416,0.0,0.0,0.2580924344483869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker Emission Reduction,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.2213324781399136,0.2213324781399136,0.1000619580625201,0.0,0.0,0.7037899893551166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End-of-Life Emission Reduction,CO2_Price 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.10519507504473774,0.10519507504473774,0.041260712864713764,0.0,0.0,0.18966722749249046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2 Cap,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06286781696003957,0.06286781696003957,0.012004360614567802,0.0,0.0,0.21537114328701087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buildings demand,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.12931376951914048,0.12931376951914048,0.010741189976207478,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel Production,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06814625412303632,0.06814625412303632,0.009371101228586712,0.0,0.0,0.2777017135764458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemical Production,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.05285058431431148,0.05285058431431148,0.011829975309512889,0.0,0.0,0.09708237631877924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passenger Cars,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.05145221091556415,0.05145221091556415,0.01069771918317905,0.0,0.0,0.08056964561270567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker aviation,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06329348599924224,0.06329348599924224,0.010387180783355777,0.0,0.0,0.22039766783371878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker navigation,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09295356855253178,0.09295356855253178,0.013029554659395813,0.0,0.0,0.570639567716196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG CH4,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.046709835092771025,0.046709835092771025,0.01357077428554265,0.0,0.0,0.02456917038990242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG N2O,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.0446292056127606,0.0446292056127606,0.01103394769754306,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Costs,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.05519084903333597,0.05519084903333597,0.009424632897953216,0.0,0.0,0.12471745656329339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Potential,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.05833443434424373,0.05833443434424373,0.011850415118149023,0.0,0.0,0.1618385700921183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Costs,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.0757287920119711,0.0757287920119711,0.010387733246118644,0.0,0.0,0.3672403206042553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Potential,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.058921912711800715,0.058921912711800715,0.010875157793925755,0.0,0.0,0.16877582453917966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Costs,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06240488790559384,0.06240488790559384,0.00894657007497862,0.0,0.0,0.2099046328264091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Potential,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.04795341485051718,0.04795341485051718,0.010942915189563526,0.0,0.0,0.039254016132521455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Potential,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06248965540531162,0.06248965540531162,0.011719471611204414,0.0,0.0,0.2109056121762171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Price,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06572719552828234,0.06572719552828234,0.012623228710244811,0.0,0.0,0.24913619368514314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Potential,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.10477449599872894,0.10477449599872894,0.011936185436485381,0.0,0.0,0.7102273143008673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Price,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06814634246392659,0.06814634246392659,0.014718981921106803,0.0,0.0,0.2777027567522761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Potential,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09546471038631242,0.09546471038631242,0.011184354366914508,0.0,0.0,0.6002924550659702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Price,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.10223968970850725,0.10223968970850725,0.013789430146053504,0.0,0.0,0.6802949845669153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS potential,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.10044686941488033,0.10044686941488033,0.012173600207880868,0.0,0.0,0.65912441686335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flexibility Costs,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07023603885378157,0.07023603885378157,0.010850048212496407,0.0,0.0,0.30237899399623447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNG Price,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08659754629499844,0.08659754629499844,0.011151447537337628,0.0,0.0,0.4955843042261457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Price,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.05577717140106146,0.05577717140106146,0.009407640042153553,0.0,0.0,0.13164106035457793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather Conditions,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.12859598373595793,0.12859598373595793,0.01251365766913034,0.0,0.0,0.9915240068547077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Ratio,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.047968173833302624,0.047968173833302624,0.010151821719560456,0.0,0.0,0.03942829798631672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Volume,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.046701405214651846,0.046701405214651846,0.011081111115502707,0.0,0.0,0.024469625942481067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WACC,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09389885255623959,0.09389885255623959,0.014643094182847911,0.0,0.0,0.5818019798501574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker Emission Reduction,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06735975294406825,0.06735975294406825,0.011639596504860883,0.0,0.0,0.26841429279173745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End-of-Life Emission Reduction,DR Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.057765723419382325,0.057765723419382325,0.011164445572763006,0.0,0.0,0.15512293150785256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2 Cap,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07978863504062085,0.07978863504062085,0.011864837749339413,0.0,0.0,0.1961997661564769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buildings demand,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.1513823126203492,0.1513823126203492,0.013676294217579644,0.0,0.0,0.8601542480180828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel Production,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06352621852162167,0.06352621852162167,0.011225250095827196,0.0,0.0,0.04538331561633848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemical Production,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06488280459475859,0.06488280459475859,0.012761064166647802,0.0,0.0,0.05796419473499028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passenger Cars,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06915215590073416,0.06915215590073416,0.010913861424918242,0.0,0.0,0.09755784364466451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker aviation,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06606398281003303,0.06606398281003303,0.01238618301740174,0.0,0.0,0.0689183543259039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker navigation,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.10633308966552171,0.10633308966552171,0.013921278436929644,0.0,0.0,0.4423710792189764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG CH4,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06483184011738045,0.06483184011738045,0.013025937818216692,0.0,0.0,0.057491553933248174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG N2O,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06190915703662836,0.06190915703662836,0.012077601078712382,0.0,0.0,0.030386806752668964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Costs,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07451350300097814,0.07451350300097814,0.010656323806419723,0.0,0.0,0.1472785809550026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Potential,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06712849007572519,0.06712849007572519,0.013137596780167803,0.0,0.0,0.07879051614135832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Costs,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08748022603656633,0.08748022603656633,0.012678696326529423,0.0,0.0,0.2675310133705518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Potential,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.1046225880695811,0.1046225880695811,0.011649214747328619,0.0,0.0,0.426508013662783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Costs,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09520923621733723,0.09520923621733723,0.010902766204801828,0.0,0.0,0.3392092833429531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Potential,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09134921395669932,0.09134921395669932,0.010399473788110318,0.0,0.0,0.30341172178897324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Potential,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07219293743898968,0.07219293743898968,0.011360563996102073,0.0,0.0,0.12575782720380546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Price,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07232936743385338,0.07232936743385338,0.011469696428040417,0.0,0.0,0.1270230689068767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Potential,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.05988077567614239,0.05988077567614239,0.011845383938266582,0.0,0.0,0.011575747721381924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Price,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.09851210483469496,0.09851210483469496,0.014727060220232888,0.0,0.0,0.3698398431301994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Potential,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.10418656307347993,0.10418656307347993,0.01439439642620933,0.0,0.0,0.42246435003001787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Price,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.08564014231295124,0.08564014231295124,0.016294588293644822,0.0,0.0,0.25046621272618924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS potential,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.11073913633678995,0.11073913633678995,0.01323638561369472,0.0,0.0,0.48323243085749423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flexibility Costs,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06187455718379816,0.06187455718379816,0.011188270061152278,0.0,0.0,0.030065930271183858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNG Price,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07044474097931819,0.07044474097931819,0.012116260894755669,0.0,0.0,0.1095451822634632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Price,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.07602732728210355,0.07602732728210355,0.01097300251738023,0.0,0.0,0.16131767560948276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather Conditions,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.16646176754053596,0.16646176754053596,0.014845381765784748,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Ratio,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.06332730842241416,0.06332730842241416,0.010311601256752609,0.0,0.0,0.04353863803696295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Volume,Daily Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,0.058632572112872164,0.058632572112872164,0.010569356390655057,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
