Parameter,Outcome,S1_400,S1_conf_400,delta_400,delta_conf_400,delta_raw_400,S1_800,S1_conf_800,delta_800,delta_conf_800,delta_raw_800,S1_1200,S1_conf_1200,delta_1200,delta_conf_1200,delta_raw_1200,S1_1600,S1_conf_1600,delta_1600,delta_conf_1600,delta_raw_1600,S1_2000,S1_conf_2000,delta_2000,delta_conf_2000,delta_raw_2000,S1_2400,S1_conf_2400,delta_2400,delta_conf_2400,delta_raw_2400,S1_2800,S1_conf_2800,delta_2800,delta_conf_2800,delta_raw_2800,S1_3200,S1_conf_3200,delta_3200,delta_conf_3200,delta_raw_3200,S1_3600,S1_conf_3600,delta_3600,delta_conf_3600,delta_raw_3600,S1_4000,S1_conf_4000,delta_4000,delta_conf_4000,delta_raw_4000
Agriculture neGHG CH4,comPrices 2050 Ammonia,0.0,0.0,0.0825293392834974,0.0279998823566267,0.0825293392834974,0.0,0.0,0.0653313878898044,0.0215187986682938,0.0653313878898044,0.0,0.0,0.285124922099879,0.2021475364876099,0.285124922099879,0.0,0.0,0.0750652524478597,0.0232398980062483,0.0750652524478597,0.0,0.0,0.0943952452812849,0.0129316678700882,0.0943952452812849,0.0,0.0,0.1633427448504524,0.1260499486808763,0.1633427448504524,0.0,0.0,0.0086048773591801,0.1201874453568831,-0.0086048773591801,0.0,0.0,0.0841901804857468,0.0091865210785498,0.0841901804857468,0.0,0.0,0.2261994908709469,0.0858941286379298,0.2261994908709469,0.0,0.0,0.0491224674678988,0.0762464948546643,0.0491224674678988
Agriculture neGHG CH4,comPrices 2050 Bio Kerosene,0.0,0.0,0.0853298176537215,0.0250051605832154,0.0853298176537215,0.0,0.0,0.087079749507433,0.0206430024579401,0.087079749507433,0.0,0.0,0.0217994293777639,0.1435920903164105,-0.0217994293777639,0.0,0.0,0.0549540227682424,0.0110187612141926,0.0549540227682424,0.0,0.0,0.0635486231559454,0.0113155553347186,0.0635486231559454,0.0,0.0,0.0914030599280189,0.0113624194886997,0.0914030599280189,0.0,0.0,0.1825715551187169,0.0770978129099147,0.1825715551187169,0.0,0.0,0.1069532578092069,0.0610434147553255,0.1069532578092069,0.0,0.0,0.0745444776016346,0.0526419586925493,0.0745444776016346,0.0,0.0,0.0553071755206188,0.0492655036649877,0.0553071755206188
Agriculture neGHG CH4,comPrices 2050 Methanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG CH4,comPrices 2050 Syn Kerosene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG CH4,techStocks 2050 EPB01_02,0.0,0.0,0.0435865922918977,0.0252967549936263,0.0435865922918977,0.0,0.0,0.071001677943209,0.014108126352222,0.071001677943209,0.0,0.0,0.0431288953183604,0.0139055537256726,0.0431288953183604,0.0,0.0,0.0677313765658606,0.0120677546531934,0.0677313765658606,0.0,0.0,0.0510272251004715,0.0104367030930753,0.0510272251004715,0.0,0.0,0.0555524703073489,0.0094179696838576,0.0555524703073489,0.0,0.0,0.03872942243453,0.0093072752745792,0.03872942243453,0.0,0.0,0.051632206412572,0.0076100009114522,0.051632206412572,0.0,0.0,0.0489180682939459,0.0075729097607152,0.0489180682939459,0.0,0.0,0.0631883047029091,0.0070561157362544,0.0631883047029091
Agriculture neGHG CH4,techStocks 2050 Hyd03_01,0.0,0.0,0.0520334138219447,0.0233529915498255,0.0520334138219447,0.0,0.0,0.0649479046446804,0.0161644355114438,0.0649479046446804,0.0,0.0,0.0453801716036122,0.0137869213663612,0.0453801716036122,0.0,0.0,0.0529139642716559,0.0097195046749411,0.0529139642716559,0.0,0.0,0.039658040599326,0.0097876692235604,0.039658040599326,0.0,0.0,0.052985438347451,0.0086978697707295,0.052985438347451,0.0,0.0,0.0466468329439773,0.0084393611245536,0.0466468329439773,0.0,0.0,0.0401389626376621,0.0076965995914147,0.0401389626376621,0.0,0.0,0.0469194265960827,0.0077347032784747,0.0469194265960827,0.0,0.0,0.0559557345148593,0.0065971446669283,0.0559557345148593
Agriculture neGHG CH4,techUseNet 2050 PEU01_03,0.0,0.0,0.0786358465494956,0.0161876752703061,0.0786358465494956,0.0,0.0,0.0475973574779293,0.0143857917293911,0.0475973574779293,0.0,0.0,0.0782339862935625,0.0096660046652041,0.0782339862935625,0.0,0.0,0.0610409764328324,0.0084379578349094,0.0610409764328324,0.0,0.0,0.0735185612844253,0.0077088968933753,0.0735185612844253,0.0,0.0,0.0821941484391406,0.0065714543248664,0.0821941484391406,0.0,0.0,0.0765471717516057,0.0057035080667706,0.0765471717516057,0.0,0.0,0.0838192486230601,0.0059890576717348,0.0838192486230601,0.0,0.0,0.0660743002213554,0.0064149950257946,0.0660743002213554,0.0,0.0,0.0750333120075705,0.006262726607011,0.0750333120075705
Agriculture neGHG CH4,techUseNet 2050 PNL04_01,0.0,0.0,0.066210122743195,0.0254948589842355,0.066210122743195,0.0,0.0,0.0769759291325054,0.0111555691446698,0.0769759291325054,0.0,0.0,0.0856627799291065,0.0089724372586464,0.0856627799291065,0.0,0.0,0.0902738888758447,0.0061003183492918,0.0902738888758447,0.0,0.0,0.0916608368416274,0.0049581632209564,0.0916608368416274,0.0,0.0,0.1110419680414573,0.0051117071549882,0.1110419680414573,0.0,0.0,0.1090427978960188,0.0040017334018808,0.1090427978960188,0.0,0.0,0.1105691370586185,0.0049060786561939,0.1105691370586185,0.0,0.0,0.1112441352215757,0.0040025792714524,0.1112441352215757,0.0,0.0,0.1039758797252698,0.0045123610149562,0.1039758797252698
Agriculture neGHG CH4,totalCosts,0.0,0.0,0.0848176830837881,0.0293749549861448,0.0848176830837881,0.0,0.0,0.0562242933832669,0.0183225109603786,0.0562242933832669,0.0,0.0,0.0524102665201747,0.0133288343407791,0.0524102665201747,0.0,0.0,0.0808440132998573,0.0137966255706487,0.0808440132998573,0.0,0.0,0.0723251270873044,0.012475215114048,0.0723251270873044,0.0,0.0,0.0715338775307981,0.0106863615723214,0.0715338775307981,0.0,0.0,0.0742265893119384,0.0103092082894367,0.0742265893119384,0.0,0.0,0.0856677879599546,0.0089684895896531,0.0856677879599546,0.0,0.0,0.0722166077846931,0.0083167003602604,0.0722166077846931,0.0,0.0,0.0559536513077294,0.0078169230512513,0.0559536513077294
Agriculture neGHG N2O,BioEnergy Imports 2050,0.0,0.0,0.1001896368964716,0.027777021941142,0.1001896368964716,0.0,0.0,0.0822186105454588,0.0165395403789897,0.0822186105454588,0.0,0.0,0.0478504841790144,0.0132114665543206,0.0478504841790144,0.0,0.0,0.0604214093557568,0.0117816659837644,0.0604214093557568,0.0,0.0,0.0627135268649968,0.0094044167898805,0.0627135268649968,0.0,0.0,0.069474035382738,0.0105917107536625,0.069474035382738,0.0,0.0,0.0778676043745017,0.0078048410974258,0.0778676043745017,0.0,0.0,0.0680474558939755,0.007892256969037,0.0680474558939755,0.0,0.0,0.0552257324095347,0.0077501517168658,0.0552257324095347,0.0,0.0,0.0574467937764576,0.0062424560693256,0.0574467937764576
Agriculture neGHG N2O,BioFuel Imports 2050,0.0,0.0,0.0551859096681667,0.0163576430903355,0.0551859096681667,0.0,0.0,0.0524305276182918,0.0106012840791643,0.0524305276182918,0.0,0.0,0.0762922690876748,0.0077586340805832,0.0762922690876748,0.0,0.0,0.0676877316407118,0.0066318277845913,0.0676877316407118,0.0,0.0,0.0766627386139049,0.0064390614353629,0.0766627386139049,0.0,0.0,0.0703187723613926,0.0058639874152001,0.0703187723613926,0.0,0.0,0.088595543948309,0.0053992340873152,0.088595543948309,0.0,0.0,0.0727679108006343,0.0051359950553721,0.0727679108006343,0.0,0.0,0.0829715468831768,0.0047078653561322,0.0829715468831768,0.0,0.0,0.0854126809466381,0.004875668869505,0.0854126809466381
Agriculture neGHG N2O,BioFuel Production 2050,0.0,0.0,0.0664595274481287,0.0253055191380599,0.0664595274481287,0.0,0.0,0.0639993029872612,0.0171748798252785,0.0639993029872612,0.0,0.0,0.0378966372337683,0.0125554490835817,0.0378966372337683,0.0,0.0,0.0586776787504665,0.0135840313870576,0.0586776787504665,0.0,0.0,0.0643920422752229,0.0110923213682485,0.0643920422752229,0.0,0.0,0.0691086489285058,0.009320208147733,0.0691086489285058,0.0,0.0,0.0731436871440582,0.0081065590566309,0.0731436871440582,0.0,0.0,0.0616519053576082,0.0078657348303046,0.0616519053576082,0.0,0.0,0.0715384150133204,0.0084025485397236,0.0715384150133204,0.0,0.0,0.068243503764949,0.0065419961842022,0.068243503764949
Agriculture neGHG N2O,Biomass Imports 2050,0.0,0.0,0.0403532139208191,0.02578967466958,0.0403532139208191,0.0,0.0,0.0563690909487608,0.0197468125229952,0.0563690909487608,0.0,0.0,0.0533909719042628,0.0109848149367578,0.0533909719042628,0.0,0.0,0.0507759199975609,0.0126827702198875,0.0507759199975609,0.0,0.0,0.0609737956126076,0.0098020016692444,0.0609737956126076,0.0,0.0,0.0673408274576242,0.0099392847398423,0.0673408274576242,0.0,0.0,0.0665033006627178,0.0086672026160961,0.0665033006627178,0.0,0.0,0.0610743703331025,0.0075590586591032,0.0610743703331025,0.0,0.0,0.0502615638718882,0.0086087278065642,0.0502615638718882,0.0,0.0,0.0454908331499253,0.0078720856431163,0.0454908331499253
Agriculture neGHG N2O,CO2 Storage 2050,0.0,0.0,0.0509932401256057,0.0233909764177678,0.0509932401256057,0.0,0.0,0.0808544289883551,0.0160797550535474,0.0808544289883551,0.0,0.0,0.0638434860969839,0.0133525807773225,0.0638434860969839,0.0,0.0,0.0608292124658824,0.0133728289626497,0.0608292124658824,0.0,0.0,0.0544463598906195,0.0104031634268992,0.0544463598906195,0.0,0.0,0.0586896331118176,0.0085949660471419,0.0586896331118176,0.0,0.0,0.0488348771272905,0.0083737135257789,0.0488348771272905,0.0,0.0,0.0525154279203952,0.0067662957904372,0.0525154279203952,0.0,0.0,0.0536731274289405,0.0071836323370159,0.0536731274289405,0.0,0.0,0.0401008052799159,0.0060428744695448,0.0401008052799159
Agriculture neGHG N2O,CO2_Price 2050,0.0,0.0,0.0966958453529465,0.0256383498443475,0.0966958453529465,0.0,0.0,0.083751328771688,0.0185522238963604,0.083751328771688,0.0,0.0,0.2969264843619166,0.111344074211378,0.2969264843619166,0.0,0.0,0.2602215371741128,0.069495601363712,0.2602215371741128,0.0,0.0,0.1444866059862627,0.0505584464127987,0.1444866059862627,0.0,0.0,0.0852112195915503,0.0289558738255056,0.0852112195915503,0.0,0.0,0.102160121668713,0.0298413517116724,0.102160121668713,0.0,0.0,0.0866065507478732,0.025930112088582,0.0866065507478732,0.0,0.0,0.1251838862976639,0.0226078440797254,0.1251838862976639,0.0,0.0,0.0828997390166407,0.0229158762011837,0.0828997390166407
Agriculture neGHG N2O,DR Flexibility Capacity 2050,0.0,0.0,0.080221965153161,0.0235559525138865,0.080221965153161,0.0,0.0,0.0540425945980058,0.0160833853821087,0.0540425945980058,0.0,0.0,0.0591342578277199,0.0120523376058851,0.0591342578277199,0.0,0.0,0.0529078966183256,0.0116681992664749,0.0529078966183256,0.0,0.0,0.0446292056127606,0.011033947697543,0.0446292056127606,0.0,0.0,0.0630914717432144,0.0095778811229907,0.0630914717432144,0.0,0.0,0.0501646235664066,0.0089618204704351,0.0501646235664066,0.0,0.0,0.057678813183911,0.0085308532982685,0.057678813183911,0.0,0.0,0.056751545739694,0.0071743905067691,0.056751545739694,0.0,0.0,0.0517764028226522,0.0066107332975546,0.0517764028226522
Agriculture neGHG N2O,Daily Flexibility Capacity 2050,0.0,0.0,0.0634186873255704,0.022519652971518,0.0634186873255704,0.0,0.0,0.0546797314873808,0.0182495762984453,0.0546797314873808,0.0,0.0,0.0580280118738317,0.013550328831063,0.0580280118738317,0.0,0.0,0.0835602515546445,0.0133924053317396,0.0835602515546445,0.0,0.0,0.0619091570366283,0.0120776010787123,0.0619091570366283,0.0,0.0,0.0596140415609831,0.0097211767445461,0.0596140415609831,0.0,0.0,0.0713602373458843,0.0098709748902023,0.0713602373458843,0.0,0.0,0.0802774948980154,0.0093504875493331,0.0802774948980154,0.0,0.0,0.0551453381387799,0.0090487403752605,0.0551453381387799,0.0,0.0,0.0619798689876049,0.0083696548852872,0.0619798689876049
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Nuclear,0.0,0.0,0.0492055138985049,0.0131221465684863,0.0492055138985049,0.0,0.0,0.0738183254601492,0.0075669514729952,0.0738183254601492,0.0,0.0,0.0822256302819385,0.006691261543388,0.0822256302819385,0.0,0.0,0.0887382287702489,0.0057138256051076,0.0887382287702489,0.0,0.0,0.1004706751807198,0.0048028700927049,0.1004706751807198,0.0,0.0,0.0995891284470176,0.0042482350860869,0.0995891284470176,0.0,0.0,0.099277139860789,0.0039564196666216,0.099277139860789,0.0,0.0,0.1086283034524761,0.0041688635693504,0.1086283034524761,0.0,0.0,0.1102812810861096,0.0035210053031213,0.1102812810861096,0.0,0.0,0.1133137238730031,0.0036230309271955,0.1133137238730031
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Solar PV,0.0,0.0,0.1003816799602857,0.0224198336448662,0.1003816799602857,0.0,0.0,0.0755001806887561,0.0144754488765939,0.0755001806887561,0.0,0.0,0.066837164885391,0.0118928158502096,0.066837164885391,0.0,0.0,0.0665842320687733,0.0091949215933246,0.0665842320687733,0.0,0.0,0.0808912814386618,0.0098489251944986,0.0808912814386618,0.0,0.0,0.0872892946031827,0.0096032681812847,0.0872892946031827,0.0,0.0,0.0846272463723106,0.0079441398498658,0.0846272463723106,0.0,0.0,0.0741559711396222,0.0087589092771238,0.0741559711396222,0.0,0.0,0.0656776290348392,0.007488870230427,0.0656776290348392,0.0,0.0,0.0641483720926795,0.0072263751517295,0.0641483720926795
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0,0.0,0.0896822601570172,0.0322709498767511,0.0896822601570172,0.0,0.0,0.0724466655374263,0.0193355186992875,0.0724466655374263,0.0,0.0,0.0539289081475937,0.0157621870094779,0.0539289081475937,0.0,0.0,0.0525669700988616,0.0122414688923309,0.0525669700988616,0.0,0.0,0.0538259687180881,0.0100902324155128,0.0538259687180881,0.0,0.0,0.054575926249689,0.0091478605707681,0.054575926249689,0.0,0.0,0.0577659128055272,0.008679594211993,0.0577659128055272,0.0,0.0,0.0725611587933168,0.0092499675221085,0.0725611587933168,0.0,0.0,0.0619139830566761,0.0086579535085184,0.0619139830566761,0.0,0.0,0.0636191811643574,0.0097213485299994,0.0636191811643574
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0784866641258171,0.0025328776601482,0.0784866641258171,0.0,0.0,0.0849425517318673,0.0019064735187783,0.0849425517318673,0.0,0.0,0.0921069620994856,0.0011969891268357,0.0921069620994856,0.0,0.0,0.1011535857648063,0.0010758061978995,0.1011535857648063,0.0,0.0,0.1150380197947542,0.0011786150213532,0.1150380197947542,0.0,0.0,0.1202225249472877,0.001023548649446,0.1202225249472877,0.0,0.0,0.1244126369738262,0.0009363630753772,0.1244126369738262,0.0,0.0,0.1243538621503044,0.0009934298202092,0.1243538621503044,0.0,0.0,0.1287967462720836,0.0009697146351306,0.1287967462720836,0.0,0.0,0.1263000530944309,0.0009802021842555,0.1263000530944309
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Nuclear,0.0,0.0,0.0830593532373776,0.0130610517261612,0.0830593532373776,0.0,0.0,0.073280748486088,0.0064372295698564,0.073280748486088,0.0,0.0,0.0919726219870493,0.0051617239713298,0.0919726219870493,0.0,0.0,0.0886291549565734,0.0042467035758623,0.0886291549565734,0.0,0.0,0.0953343896770892,0.0043807181412709,0.0953343896770892,0.0,0.0,0.102668599465483,0.0041919963119345,0.102668599465483,0.0,0.0,0.0994951271975032,0.0037307895231983,0.0994951271975032,0.0,0.0,0.1015369091173542,0.0034851305386284,0.1015369091173542,0.0,0.0,0.1079581876874885,0.0033876285946525,0.1079581876874885,0.0,0.0,0.112055210347287,0.0026792449743833,0.112055210347287
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Solar PV,0.0,0.0,0.0762495214750193,0.0245730682691648,0.0762495214750193,0.0,0.0,0.0769781049276411,0.0173272549247833,0.0769781049276411,0.0,0.0,0.1002127114106215,0.0140202070522443,0.1002127114106215,0.0,0.0,0.055968325346168,0.0128231008209167,0.055968325346168,0.0,0.0,0.0777646394172859,0.0108638612290317,0.0777646394172859,0.0,0.0,0.0780283780491003,0.0088130814514493,0.0780283780491003,0.0,0.0,0.072052687600021,0.0077640155026881,0.072052687600021,0.0,0.0,0.0632845421123815,0.0083164566594357,0.0632845421123815,0.0,0.0,0.0625589036608079,0.0084901408726819,0.0625589036608079,0.0,0.0,0.0644968379717647,0.0071918636773993,0.0644968379717647
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Wind offshore,0.0,0.0,0.0479013845865686,0.0260034700934345,0.0479013845865686,0.0,0.0,0.0752203200004043,0.0184711368705383,0.0752203200004043,0.0,0.0,0.0727763230941403,0.015513481409326,0.0727763230941403,0.0,0.0,0.0514459597513381,0.0153933391094632,0.0514459597513381,0.0,0.0,0.0641931316191254,0.009786003790903,0.0641931316191254,0.0,0.0,0.0734616014940803,0.0097037501107321,0.0734616014940803,0.0,0.0,0.0792726150628861,0.0102226204688771,0.0792726150628861,0.0,0.0,0.0664429424458521,0.0109326624786499,0.0664429424458521,0.0,0.0,0.0452427144837226,0.0095079007069958,0.0452427144837226,0.0,0.0,0.0521790430606653,0.0072979191123394,0.0521790430606653
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0996135930202866,0.0238015094035551,0.0996135930202866,0.0,0.0,0.0875571378109612,0.0083280501173468,0.0875571378109612,0.0,0.0,0.1004983027662248,0.0079625281581496,0.1004983027662248,0.0,0.0,0.0933847048731014,0.006841353875265,0.0933847048731014,0.0,0.0,0.1158688278548775,0.0052458179143923,0.1158688278548775,0.0,0.0,0.1175611828956028,0.0051749929470214,0.1175611828956028,0.0,0.0,0.1234385389898338,0.0048256530924403,0.1234385389898338,0.0,0.0,0.1203080602934767,0.0045232141983658,0.1203080602934767,0.0,0.0,0.1213302447203566,0.0046370809075563,0.1213302447203566,0.0,0.0,0.1138636081758953,0.0038633157148947,0.1138636081758953
Agriculture neGHG N2O,Flexibility Capacity 2050,0.0,0.0,0.0633205637865389,0.0244473128398137,0.0633205637865389,0.0,0.0,0.0673615818362966,0.0148419118211618,0.0673615818362966,0.0,0.0,0.0681864685713478,0.0104704761663759,0.0681864685713478,0.0,0.0,0.0702368991324713,0.0105768377488415,0.0702368991324713,0.0,0.0,0.1063319914393241,0.0097108897209504,0.1063319914393241,0.0,0.0,0.0704023952614397,0.009195182904939,0.0704023952614397,0.0,0.0,0.074514015220524,0.0068978359307844,0.074514015220524,0.0,0.0,0.0910938257977475,0.0087311754742563,0.0910938257977475,0.0,0.0,0.084844507419532,0.0079795917191627,0.084844507419532,0.0,0.0,0.0934096220843126,0.0073993887574353,0.0934096220843126
Agriculture neGHG N2O,Hourly Flexibility Capacity 2050,0.0,0.0,0.0442703575098817,0.0215739543438732,0.0442703575098817,0.0,0.0,0.0612237084134149,0.0140581124565343,0.0612237084134149,0.0,0.0,0.0651201280366741,0.0095580612904871,0.0651201280366741,0.0,0.0,0.0674488867941874,0.0090750423472401,0.0674488867941874,0.0,0.0,0.0805629366418819,0.0084141515454736,0.0805629366418819,0.0,0.0,0.0865096450316574,0.0068155017743754,0.0865096450316574,0.0,0.0,0.0892292635352849,0.0074140452615644,0.0892292635352849,0.0,0.0,0.0710161591958519,0.0074542837939755,0.0710161591958519,0.0,0.0,0.0796855374248179,0.0062407619665574,0.0796855374248179,0.0,0.0,0.0812416296880041,0.0057063170949656,0.0812416296880041
Agriculture neGHG N2O,Hydrogen Imports 2050,0.0,0.0,0.0603111798513287,0.0138152440002501,0.0603111798513287,0.0,0.0,0.1068204065326235,0.0110196528837606,0.1068204065326235,0.0,0.0,0.0858035600540792,0.0066476101169725,0.0858035600540792,0.0,0.0,0.1038049824137577,0.0061454341668512,0.1038049824137577,0.0,0.0,0.1087694301089263,0.005594747603708,0.1087694301089263,0.0,0.0,0.1089185625219461,0.0053997750430629,0.1089185625219461,0.0,0.0,0.106371856169191,0.0051502013973691,0.106371856169191,0.0,0.0,0.1131184271776991,0.004914166091508,0.1131184271776991,0.0,0.0,0.1100649757074608,0.0039864859860337,0.1100649757074608,0.0,0.0,0.1147893411920968,0.0038818386229316,0.1147893411920968
Agriculture neGHG N2O,Hydrogen Production 2050,0.0,0.0,0.1166631769843143,0.0195382730573621,0.1166631769843143,0.0,0.0,0.0656122992132953,0.0119157442546556,0.0656122992132953,0.0,0.0,0.0707286830958298,0.0101762704276784,0.0707286830958298,0.0,0.0,0.0770640101009806,0.008145852717372,0.0770640101009806,0.0,0.0,0.0810318294144621,0.0078637254565427,0.0810318294144621,0.0,0.0,0.0833222767349745,0.0064120561315629,0.0833222767349745,0.0,0.0,0.0850738964673864,0.0053551284762185,0.0850738964673864,0.0,0.0,0.0810893899634086,0.0055423264368178,0.0810893899634086,0.0,0.0,0.0748222044829579,0.0050413166507807,0.0748222044829579,0.0,0.0,0.0788946866721749,0.0048021367514642,0.0788946866721749
Agriculture neGHG N2O,Methanol Production 2050,0.0,0.0,0.0670159675382861,0.0148899537063099,0.0670159675382861,0.0,0.0,0.0783526800244272,0.0112916302457513,0.0783526800244272,0.0,0.0,0.0886639602623802,0.0085324353516385,0.0886639602623802,0.0,0.0,0.0812314402040623,0.0060463535343806,0.0812314402040623,0.0,0.0,0.094412896418161,0.0071231288918434,0.094412896418161,0.0,0.0,0.1021465267243582,0.0057971388952848,0.1021465267243582,0.0,0.0,0.1060534459434137,0.0056301973087011,0.1060534459434137,0.0,0.0,0.0870598974066857,0.0053311213147344,0.0870598974066857,0.0,0.0,0.0972372409168625,0.0050109049683718,0.0972372409168625,0.0,0.0,0.0961470233378216,0.004910079542997,0.0961470233378216
Agriculture neGHG N2O,Shedding Flexibility Capacity 2050,0.0,0.0,0.0422329456830498,0.0186902822553763,0.0422329456830498,0.0,0.0,0.075161230852382,0.0141095495744378,0.075161230852382,0.0,0.0,0.067447827042448,0.010584127539484,0.067447827042448,0.0,0.0,0.087481194317275,0.008707295135681,0.087481194317275,0.0,0.0,0.0706598052971929,0.0086222828987769,0.0706598052971929,0.0,0.0,0.0869525838217437,0.0076149748722009,0.0869525838217437,0.0,0.0,0.0819903751448317,0.0068007014450475,0.0819903751448317,0.0,0.0,0.0843347955020454,0.0060621269560406,0.0843347955020454,0.0,0.0,0.074379756380223,0.0066888726046984,0.074379756380223,0.0,0.0,0.0696823145175232,0.0063258002553587,0.0696823145175232
Agriculture neGHG N2O,Storage Flexibility Capacity 2050,0.0,0.0,0.0857158580586805,0.0270922678113275,0.0857158580586805,0.0,0.0,0.1004733892688433,0.0187849581064895,0.1004733892688433,0.0,0.0,0.0720642312616221,0.0135963958307939,0.0720642312616221,0.0,0.0,0.0478561371955931,0.0153740009269282,0.0478561371955931,0.0,0.0,0.0547788091625841,0.0116126501405899,0.0547788091625841,0.0,0.0,0.057332886417272,0.0106488712580693,0.057332886417272,0.0,0.0,0.0647459151987505,0.0090454962169696,0.0647459151987505,0.0,0.0,0.0716181333470693,0.0091498085040276,0.0716181333470693,0.0,0.0,0.0635140992536569,0.0085858469214785,0.0635140992536569,0.0,0.0,0.0559110230371837,0.0086836173675848,0.0559110230371837
Agriculture neGHG N2O,SynFuel Production 2050,0.0,0.0,0.0532002116152629,0.0176900009300926,0.0532002116152629,0.0,0.0,0.0963449138174691,0.0135245422332908,0.0963449138174691,0.0,0.0,0.0603321454666267,0.0073272798756651,0.0603321454666267,0.0,0.0,0.0694393628448271,0.0063992090943552,0.0694393628448271,0.0,0.0,0.0768131596950114,0.006672225472499,0.0768131596950114,0.0,0.0,0.0789943758930438,0.0065676210821077,0.0789943758930438,0.0,0.0,0.0856465200465834,0.006430060007372,0.0856465200465834,0.0,0.0,0.0841427957019728,0.0069513944875543,0.0841427957019728,0.0,0.0,0.0859116799469515,0.0055940635526143,0.0859116799469515,0.0,0.0,0.0753425476379664,0.0051690175874946,0.0753425476379664
Agriculture neGHG N2O,Weekly Flexibility Capacity 2050,0.0,0.0,0.1211800167736686,0.0196880389661503,0.1211800167736686,0.0,0.0,0.1136298528569506,0.013207780587038,0.1136298528569506,0.0,0.0,0.0871854348202917,0.0144123509182785,0.0871854348202917,0.0,0.0,0.1068706773677048,0.010192777173395,0.1068706773677048,0.0,0.0,0.1157251801313314,0.010143877020328,0.1157251801313314,0.0,0.0,0.1229579077538999,0.0078664453064888,0.1229579077538999,0.0,0.0,0.1018570653713915,0.0076521029175057,0.1018570653713915,0.0,0.0,0.1161833476615642,0.0076221178312025,0.1161833476615642,0.0,0.0,0.1131712491584353,0.0071545939904475,0.1131712491584353,0.0,0.0,0.09854139530569,0.0064849096982505,0.09854139530569
Agriculture neGHG N2O,comPrices 2050 Ammonia,0.0,0.0,0.0747845171523246,0.0263134577384241,0.0747845171523246,0.0,0.0,0.0847526515219631,0.0182827310297216,0.0847526515219631,0.0,0.0,0.3298624614268678,0.2094640648281287,0.3298624614268678,0.0,0.0,0.1013002487880035,0.021912098857583,0.1013002487880035,0.0,0.0,0.0788501883760161,0.0103335384563138,0.0788501883760161,0.0,0.0,0.4226359370696878,0.1405162288086534,0.4226359370696878,0.0,0.0,0.0392405866197365,0.1010726648089645,0.0392405866197365,0.0,0.0,0.0683460886922182,0.0098735713678036,0.0683460886922182,0.0,0.0,0.0251512547944673,0.1096232665566561,0.0251512547944673,0.0,0.0,0.0993679512766244,0.0856289147519104,0.0993679512766244
Agriculture neGHG N2O,comPrices 2050 Bio Kerosene,0.0,0.0,0.1151160118447437,0.0276475607724035,0.1151160118447437,0.0,0.0,0.0826017440767079,0.0140211493378143,0.0826017440767079,0.0,0.0,0.0451444264225173,0.1433538849128557,-0.0451444264225173,0.0,0.0,0.0684018786151059,0.0114213111104515,0.0684018786151059,0.0,0.0,0.05783308961297,0.0126077396538953,0.05783308961297,0.0,0.0,0.0611439854722823,0.0092147517434645,0.0611439854722823,0.0,0.0,0.1100646877898622,0.0812117778213334,0.1100646877898622,0.0,0.0,0.0257226638323469,0.0617292673617198,0.0257226638323469,0.0,0.0,0.0936340811106728,0.0537172569811276,0.0936340811106728,0.0,0.0,0.0360591301675441,0.0524309624653342,0.0360591301675441
Agriculture neGHG N2O,comPrices 2050 Methanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG N2O,comPrices 2050 Syn Kerosene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG N2O,techStocks 2050 EPB01_02,0.0,0.0,0.0750312405313499,0.0183035801375011,0.0750312405313499,0.0,0.0,0.0685209359992732,0.0137249670634026,0.0685209359992732,0.0,0.0,0.0539113711790477,0.0118651327352666,0.0539113711790477,0.0,0.0,0.0609510019624977,0.0107928878834034,0.0609510019624977,0.0,0.0,0.0583236799876012,0.0106085911622813,0.0583236799876012,0.0,0.0,0.0478447025127494,0.0090684593708047,0.0478447025127494,0.0,0.0,0.0556672099384008,0.0079517153557359,0.0556672099384008,0.0,0.0,0.0621607257684978,0.008555201580792,0.0621607257684978,0.0,0.0,0.0608387640014315,0.0063114054618621,0.0608387640014315,0.0,0.0,0.0596678097264766,0.0076459281785831,0.0596678097264766
