kpi,parameter,delta,ci_lo,ci_hi
wind_onshore_capacity,Flexibility Costs,0.012817912834332191,0.015386747823589684,0.023374682115029757
wind_onshore_capacity,LNG Price,0.013686743836845695,0.016130797129863605,0.024307667797628486
wind_onshore_capacity,Electricity Trade Price,0.016344542702076543,0.016438018407451186,0.023437724050866724
wind_onshore_capacity,Weather Conditions,0.26657872526056076,0.26268919656845685,0.2728707793824385
wind_onshore_capacity,Electricity Trade Ratio,0.027948587074076624,0.025796247038154457,0.03677995765134748
wind_onshore_capacity,Electricity Trade Volume,0.01781272434519146,0.018551430351465514,0.027189832955248305
wind_onshore_capacity,WACC,0.012788531649305327,0.01554956829655061,0.02450213668091269
wind_onshore_capacity,Bunker Emission Reduction,0.021039846978662072,0.020160748412566074,0.031239029430757626
wind_onshore_capacity,End-of-Life Emission Reduction,0.02087593351722075,0.02046028036042629,0.02937045426254157
methanol_production,CO2 Cap,0.039330514351667,0.04841391134182401,0.058268214886612636
methanol_production,Buildings demand,0.03918789892824199,0.04743236906952766,0.0581941023197933
methanol_production,Steel Production,0.032861725358095666,0.04506358269943585,0.05336454005220451
methanol_production,Chemical Production,0.20716904792462637,0.20550496197880888,0.2140549711763834
methanol_production,Passenger Cars,0.0388182786428046,0.04734950660500242,0.059637201415388884
methanol_production,Bunker aviation,0.0431047370591713,0.05058236327392181,0.0604663589252292
methanol_production,Bunker navigation,0.03987922380246201,0.05004661858980898,0.06015032564824442
methanol_production,Agriculture neGHG CH4,0.03563762816402292,0.046818716216730914,0.055107946001968944
methanol_production,Agriculture neGHG N2O,0.03349507425790342,0.04558058626373418,0.05616560556108666
methanol_production,Wind offshore Costs,0.03893914146134169,0.04771523991942748,0.05757720050662255
methanol_production,Wind offshore Potential,0.03550711134585853,0.046902990825847,0.0559495836881647
methanol_production,Solar PV Costs,0.032635701086567964,0.04533591727080255,0.054647274574214165
methanol_production,Solar PV Potential,0.03684012923218176,0.04698914246889182,0.0582384763779038
methanol_production,Nuclear Costs,0.03856145018434472,0.048524310015800265,0.05632408000864475
methanol_production,Nuclear Potential,0.038132444856685765,0.047752150702032224,0.05806025131155839
methanol_production,Hydrogen Import Potential,0.045213880892932434,0.0532295385146383,0.061654872757946566
methanol_production,Hydrogen Import Price,0.057053814897863105,0.06371844569023043,0.07418258507469715
methanol_production,Biomass Import Potential,0.0523452903580904,0.059163343165441244,0.06943381556068164
methanol_production,Biomass Import Price,0.0893241218846079,0.09049585777036838,0.10141737936052483
methanol_production,Ammonia Import Potential,0.04779087577667427,0.05539850495341418,0.06287608272180376
methanol_production,Ammonia Import Price,0.04156741307024783,0.05009923061146348,0.06222108311076341
methanol_production,CCS potential,0.046137592390200405,0.0539630944756591,0.06384606524210484
methanol_production,Flexibility Costs,0.03370686996751682,0.045464979667058786,0.054978285623915095
methanol_production,LNG Price,0.036580440253663866,0.04832574140166917,0.05646154557055083
methanol_production,Electricity Trade Price,0.03826031834912577,0.0469085301389015,0.058408743995904316
methanol_production,Weather Conditions,0.043349732570973576,0.051569127420422065,0.06224861159961498
methanol_production,Electricity Trade Ratio,0.04164098618083799,0.05174940338664993,0.06179870038434899
methanol_production,Electricity Trade Volume,0.04000627656136175,0.050376389102597056,0.058480747818138536
methanol_production,WACC,0.043474374662540796,0.05168405034111674,0.062053374426814516
methanol_production,Bunker Emission Reduction,0.0664657868847715,0.07078039843939106,0.0819351991427886
methanol_production,End-of-Life Emission Reduction,0.36388249122153327,0.35940627526801794,0.3704654349064037
hydrogen_production,CO2 Cap,0.04463832047959271,0.05024164152300683,0.05958397111264021
hydrogen_production,Buildings demand,0.03686921121112331,0.04658040463377098,0.057732657696093106
hydrogen_production,Steel Production,0.02929292503111743,0.04100504395835864,0.050659112351692445
hydrogen_production,Chemical Production,0.045831247553122005,0.052476606727297634,0.062179101149484904
hydrogen_production,Passenger Cars,0.030532708281876153,0.04217010791552339,0.05101382204371564
hydrogen_production,Bunker aviation,0.052400736668410455,0.056262719349865986,0.0679852855313333
hydrogen_production,Bunker navigation,0.04999959227307329,0.05619926359136051,0.06579263471190419
hydrogen_production,Agriculture neGHG CH4,0.03320611855087104,0.04322642308597332,0.05284972185186488
hydrogen_production,Agriculture neGHG N2O,0.03394493321306667,0.04497434024438743,0.05529531992498526
hydrogen_production,Wind offshore Costs,0.03772279743585671,0.045618739878520775,0.05660806856859981
hydrogen_production,Wind offshore Potential,0.036038926625296244,0.04496865065753496,0.054345232706115944
hydrogen_production,Solar PV Costs,0.03297211424473235,0.043621492991608266,0.05236096768429065
hydrogen_production,Solar PV Potential,0.03660499109104547,0.04553730247762554,0.055696178766961105
hydrogen_production,Nuclear Costs,0.03595932456755239,0.045077761978368124,0.054200307808634135
hydrogen_production,Nuclear Potential,0.03322654169362469,0.04407994969671833,0.05324515175562228
hydrogen_production,Hydrogen Import Potential,0.07597955807329285,0.07921000356539619,0.09057844043628611
hydrogen_production,Hydrogen Import Price,0.26519751356070154,0.26341660130781763,0.273766382467449
hydrogen_production,Biomass Import Potential,0.11213519549207396,0.1095064747517595,0.12375838206615661
hydrogen_production,Biomass Import Price,0.12782229821512117,0.12628496046929663,0.14123322514049075
hydrogen_production,Ammonia Import Potential,0.057175305211017775,0.06163458713442165,0.07308243444186738
hydrogen_production,Ammonia Import Price,0.05067417657437319,0.055935085372379505,0.06755146819564706
hydrogen_production,CCS potential,0.05837979324419732,0.061483039213839165,0.0726352979885126
hydrogen_production,Flexibility Costs,0.031242436268569772,0.042904016248492945,0.05201475266211636
hydrogen_production,LNG Price,0.036423411668769126,0.04450408241221461,0.05390079194527506
hydrogen_production,Electricity Trade Price,0.03689962099649105,0.044283972594885965,0.054704660660874205
hydrogen_production,Weather Conditions,0.03871796728790669,0.04814649417312178,0.05758910011165061
hydrogen_production,Electricity Trade Ratio,0.050498639939877146,0.05578691426815533,0.0663282671577215
hydrogen_production,Electricity Trade Volume,0.0459258056406259,0.054308117650296014,0.06552974006814274
hydrogen_production,WACC,0.04505467243310452,0.052028938351953664,0.06266936843996676
hydrogen_production,Bunker Emission Reduction,0.061968068067790705,0.06646081970828016,0.07633041157173884
hydrogen_production,End-of-Life Emission Reduction,0.1324222253805957,0.13065623277425994,0.14209339991544748
synfuel_production,CO2 Cap,0.03599829434301716,0.04505013475990378,0.052660710399759135
synfuel_production,Buildings demand,0.030918198259984507,0.04130729490094057,0.0491143565298325
synfuel_production,Steel Production,0.02863061283054656,0.03961854117042139,0.04738960212928817
synfuel_production,Chemical Production,0.03967500793348397,0.04646754979859212,0.056627903773153875
synfuel_production,Passenger Cars,0.02949184022318867,0.039169415239189535,0.04806511403223353
synfuel_production,Bunker aviation,0.06017311470904079,0.06497528554343641,0.07518599912614819
synfuel_production,Bunker navigation,0.042694410977616504,0.05045507770584647,0.05900679778035645
synfuel_production,Agriculture neGHG CH4,0.0284165322687435,0.040127589950386726,0.05035573763726637
synfuel_production,Agriculture neGHG N2O,0.028689598897556064,0.040581074024964796,0.04796261721383527
synfuel_production,Wind offshore Costs,0.03253551949140275,0.04073099500526607,0.05021859493590828
synfuel_production,Wind offshore Potential,0.031038542435150834,0.041703832099842006,0.04914045060675276
synfuel_production,Solar PV Costs,0.03532260126591102,0.04292465217860769,0.05310867114553366
synfuel_production,Solar PV Potential,0.03295734646730376,0.04193508185498504,0.05032175410402576
synfuel_production,Nuclear Costs,0.034189446966028235,0.04268204234395355,0.050798295428284145
synfuel_production,Nuclear Potential,0.03372092073069722,0.04152270721619697,0.05028480741913882
synfuel_production,Hydrogen Import Potential,0.03409177464174522,0.04140083126766745,0.049894587093432655
synfuel_production,Hydrogen Import Price,0.03276911472538157,0.042661802962946256,0.05288790167220353
synfuel_production,Biomass Import Potential,0.10426279691212255,0.10374828201629843,0.1173292362145306
synfuel_production,Biomass Import Price,0.10774168201382034,0.10813486880026649,0.11922860865074202
synfuel_production,Ammonia Import Potential,0.04664365473833722,0.05216154095409451,0.06121489406879631
synfuel_production,Ammonia Import Price,0.042363577014142326,0.05094392915462661,0.05874978458350601
synfuel_production,CCS potential,0.0555549226174299,0.060024427989239806,0.07237050767917791
synfuel_production,Flexibility Costs,0.03117132438828906,0.04222650040862193,0.0505875087770996
synfuel_production,LNG Price,0.051891378459860915,0.056387244938011095,0.068269602475671
synfuel_production,Electricity Trade Price,0.032484555306542456,0.04073710392917797,0.051041803097521564
synfuel_production,Weather Conditions,0.031833088161448066,0.04086675936159203,0.05024626056558055
synfuel_production,Electricity Trade Ratio,0.03356365755695075,0.0424099440778872,0.05111621110507419
synfuel_production,Electricity Trade Volume,0.03422395873584457,0.04260583931109458,0.051159455366767664
synfuel_production,WACC,0.03710622338237775,0.04488375746910324,0.054410299033604524
synfuel_production,Bunker Emission Reduction,0.3430728424177413,0.3389643839116272,0.35372635127350344
synfuel_production,End-of-Life Emission Reduction,0.10837476693139864,0.10904002801427898,0.12086955940329822
unserved_energy,CO2 Cap,0.03795571616010379,0.047611884945935615,0.056682842493478346
unserved_energy,Buildings demand,0.05553212867552336,0.06248631586275019,0.0730636571299388
unserved_energy,Steel Production,0.03457920379198038,0.04642446969999157,0.05505430287765795
unserved_energy,Chemical Production,0.03987600624669702,0.0501851771669617,0.05855799659500441
unserved_energy,Passenger Cars,0.03836902635943208,0.048126939119792954,0.05733666156161814
unserved_energy,Bunker aviation,0.03794023108772618,0.04790336174726691,0.05837961675276388
unserved_energy,Bunker navigation,0.0470511943644909,0.05358619720530841,0.06341239810407749
unserved_energy,Agriculture neGHG CH4,0.03583497468839975,0.04716021567065889,0.05616839468654765
unserved_energy,Agriculture neGHG N2O,0.0346668486445372,0.045395760269812166,0.055509692178640234
unserved_energy,Wind offshore Costs,0.04191645071373124,0.0521144860203349,0.06128037638913339
unserved_energy,Wind offshore Potential,0.039693770505108326,0.05043138279547407,0.0592776531092062
unserved_energy,Solar PV Costs,0.03888646119238017,0.051352339946369494,0.058979750886927196
unserved_energy,Solar PV Potential,0.040891864883087964,0.05033992859639069,0.059337279384755144
unserved_energy,Nuclear Costs,0.03821416235475346,0.04965618819321269,0.05763427150488121
unserved_energy,Nuclear Potential,0.032999220626588395,0.04601974682481623,0.053911881141092424
unserved_energy,Hydrogen Import Potential,0.038895803217550116,0.048620118055035175,0.058883795132213736
unserved_energy,Hydrogen Import Price,0.03769307007609799,0.04906425784215346,0.05667324449852921
unserved_energy,Biomass Import Potential,0.048894770300230386,0.05519395175331135,0.06620833975955043
unserved_energy,Biomass Import Price,0.04841518345779923,0.05498409705539299,0.06619157318596665
unserved_energy,Ammonia Import Potential,0.052767670316609186,0.0603362254428088,0.07036740988625634
unserved_energy,Ammonia Import Price,0.052344803329016934,0.06000064611424304,0.06962966091384876
unserved_energy,CCS potential,0.054882309881177066,0.06122726287026302,0.07383350951540449
unserved_energy,Flexibility Costs,0.060098151934632235,0.06672153339489018,0.07518974741911973
unserved_energy,LNG Price,0.03307808132231575,0.045586613958907916,0.054880044352777185
unserved_energy,Electricity Trade Price,0.062096711252322495,0.06692587270043446,0.07834698733058137
unserved_energy,Weather Conditions,0.13650607758357958,0.1341139130890101,0.14510238128490677
unserved_energy,Electricity Trade Ratio,0.28312198047567677,0.28127837100942554,0.2917184348794005
unserved_energy,Electricity Trade Volume,0.13250316864349923,0.1337975685502726,0.14554007281925993
unserved_energy,WACC,0.05043489582617136,0.05836881815211856,0.06900227420697466
unserved_energy,Bunker Emission Reduction,0.04133795902650347,0.051175452025739,0.059721019192382624
unserved_energy,End-of-Life Emission Reduction,0.038416264179959136,0.049084330291625074,0.05755089752179142
