kpi,parameter,delta,delta_unclipped,raw,noise_floor,floor_sd,classes,significant
res_share_primary,CO2 Cap,0.016581964106742536,0.016581964106742536,0.05685298285765801,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Buildings demand,0.006487844691824639,0.006487844691824639,0.04675886344274011,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Steel Production,0.00236711106853648,0.00236711106853648,0.042638129819451955,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Chemical Production,0.0,-0.002692485284990581,0.03757853346592489,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Passenger Cars,0.0006556325905869159,0.0006556325905869159,0.04092665134150239,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Bunker aviation,0.0004600101112298971,0.0004600101112298971,0.04073102886214537,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Bunker navigation,0.004002277773834509,0.004002277773834509,0.04427329652474998,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Agriculture neGHG CH4,0.004863067409177274,0.004863067409177274,0.04513408616009275,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Agriculture neGHG N2O,0.0,-0.0033220917932377803,0.036948926957677694,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Wind offshore Costs,0.016934995625614048,0.016934995625614048,0.05720601437652952,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Wind offshore Potential,0.006311560271542269,0.006311560271542269,0.04658257902245774,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Solar PV Costs,0.0012025611441915246,0.0012025611441915246,0.041473579895107,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Solar PV Potential,0.0,-0.0009816692301479676,0.03928934952076751,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Nuclear Costs,0.11887680223788823,0.11887680223788823,0.1591478209888037,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Nuclear Potential,0.00860634859300722,0.00860634859300722,0.048877367343922694,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Hydrogen Import Potential,0.007473031152474642,0.007473031152474642,0.047744049903390116,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Hydrogen Import Price,0.02382474783403872,0.02382474783403872,0.0640957665849542,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Biomass Import Potential,0.042620087976343715,0.042620087976343715,0.08289110672725919,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Biomass Import Price,0.06044022325904998,0.06044022325904998,0.10071124200996545,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Ammonia Import Potential,0.03255959500640741,0.03255959500640741,0.07283061375732289,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Ammonia Import Price,0.04119945182898392,0.04119945182898392,0.0814704705798994,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,CCS potential,0.1043322392846928,0.1043322392846928,0.14460325803560828,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Flexibility Costs,0.0,-0.0006658289383205951,0.03960518981259488,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,LNG Price,0.0,-0.001807300924783789,0.038463717826131685,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Electricity Trade Price,0.0,-0.005399605212150195,0.03487141353876528,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Weather Conditions,0.030654431005519803,0.030654431005519803,0.07092544975643528,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Electricity Trade Ratio,0.009868984413925329,0.009868984413925329,0.0501400031648408,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,Electricity Trade Volume,0.02174278219135306,0.02174278219135306,0.062013800942268535,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,WACC,0.0037880367999023196,0.0037880367999023196,0.044059055550817794,0.040271018750915474,0.0023044190477118833,13,False
res_share_primary,Bunker Emission Reduction,0.008454803918948497,0.008454803918948497,0.04872582266986397,0.040271018750915474,0.0023044190477118833,13,True
res_share_primary,End-of-Life Emission Reduction,0.0380162320877709,0.0380162320877709,0.07828725083868637,0.040271018750915474,0.0023044190477118833,13,True
self_sufficiency,CO2 Cap,0.0032359723524887987,0.0032359723524887987,0.043017997932212636,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,Buildings demand,0.015975333240871185,0.015975333240871185,0.05575735882059502,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Steel Production,0.003164099996374445,0.003164099996374445,0.04294612557609828,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,Chemical Production,0.007759690792276848,0.007759690792276848,0.047541716372000685,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Passenger Cars,0.0015544333819082629,0.0015544333819082629,0.0413364589616321,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,Bunker aviation,0.0005960524214831744,0.0005960524214831744,0.04037807800120701,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,Bunker navigation,0.004674214183485091,0.004674214183485091,0.04445623976320893,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Agriculture neGHG CH4,0.001957563359725356,0.001957563359725356,0.04173958893944919,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,Agriculture neGHG N2O,0.0010358632009458135,0.0010358632009458135,0.04081788878066965,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,Wind offshore Costs,0.03235738779928339,0.03235738779928339,0.07213941337900723,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Wind offshore Potential,0.014905374104554524,0.014905374104554524,0.05468739968427836,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Solar PV Costs,0.005618260194057215,0.005618260194057215,0.04540028577378105,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Solar PV Potential,0.0033416777005353462,0.0033416777005353462,0.04312370328025918,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,Nuclear Costs,0.07750114233361766,0.07750114233361766,0.1172831679133415,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Nuclear Potential,0.008651027936901201,0.008651027936901201,0.04843305351662504,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Hydrogen Import Potential,0.0,-0.0018477624805029874,0.03793426309922085,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,Hydrogen Import Price,0.011691538872600354,0.011691538872600354,0.05147356445232419,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Biomass Import Potential,0.026849353371943066,0.026849353371943066,0.0666313789516669,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Biomass Import Price,0.06000569770184058,0.06000569770184058,0.09978772328156442,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Ammonia Import Potential,0.01349069411554888,0.01349069411554888,0.05327271969527272,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Ammonia Import Price,0.009284024496077292,0.009284024496077292,0.04906605007580113,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,CCS potential,0.042197041914670746,0.042197041914670746,0.08197906749439458,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Flexibility Costs,0.003955282005115746,0.003955282005115746,0.04373730758483958,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,LNG Price,0.0,-0.0032506485550373027,0.036531377024686534,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,Electricity Trade Price,0.0050962151951467055,0.0050962151951467055,0.04487824077487054,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Weather Conditions,0.06174009794288239,0.06174009794288239,0.10152212352260623,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Electricity Trade Ratio,0.12615439804408318,0.12615439804408318,0.16593642362380703,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Electricity Trade Volume,0.13937181880303884,0.13937181880303884,0.17915384438276266,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,WACC,0.019377574904102253,0.019377574904102253,0.05915960048382609,0.03978202557972384,0.0022485031465079245,13,True
self_sufficiency,Bunker Emission Reduction,0.0014972672237225926,0.0014972672237225926,0.04127929280344643,0.03978202557972384,0.0022485031465079245,13,False
self_sufficiency,End-of-Life Emission Reduction,0.0037042292967194093,0.0037042292967194093,0.043486254876443246,0.03978202557972384,0.0022485031465079245,13,False
solar_capacity,CO2 Cap,0.003565520656840085,0.003565520656840085,0.04293449018074529,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,Buildings demand,0.01878479329551349,0.01878479329551349,0.0581537628194187,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Steel Production,0.00045153530644094497,0.00045153530644094497,0.03982050483034615,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,Chemical Production,0.024364140006042555,0.024364140006042555,0.06373310952994776,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Passenger Cars,0.001499518617528138,0.001499518617528138,0.040868488141433346,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,Bunker aviation,0.0020448923073506237,0.0020448923073506237,0.04141386183125583,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,Bunker navigation,0.011694731854599419,0.011694731854599419,0.051063701378504626,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Agriculture neGHG CH4,0.0,-0.00101548224101905,0.03835348728288616,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,Agriculture neGHG N2O,0.0007414848520447201,0.0007414848520447201,0.04011045437594993,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,Wind offshore Costs,0.004444952450074521,0.004444952450074521,0.04381392197397973,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,Wind offshore Potential,0.00513337598643928,0.00513337598643928,0.04450234551034449,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Solar PV Costs,0.09359128917363616,0.09359128917363616,0.13296025869754136,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Solar PV Potential,0.13985707496915042,0.13985707496915042,0.17922604449305563,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Nuclear Costs,0.03761904899044547,0.03761904899044547,0.07698801851435068,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Nuclear Potential,0.004257687530856515,0.004257687530856515,0.04362665705476172,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,Hydrogen Import Potential,0.000503342323456675,0.000503342323456675,0.03987231184736188,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,Hydrogen Import Price,0.008629056630634582,0.008629056630634582,0.04799802615453979,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Biomass Import Potential,0.008383695797616393,0.008383695797616393,0.0477526653215216,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Biomass Import Price,0.02099630464873852,0.02099630464873852,0.06036527417264373,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Ammonia Import Potential,0.029120815967467427,0.029120815967467427,0.06848978549137263,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Ammonia Import Price,0.02077092824639478,0.02077092824639478,0.06013989777029999,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,CCS potential,0.021478522153284357,0.021478522153284357,0.060847491677189565,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Flexibility Costs,0.000834484993554728,0.000834484993554728,0.040203454517459936,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,LNG Price,0.0,-0.000741097724334526,0.03862787179957068,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,Electricity Trade Price,0.021499246041831545,0.021499246041831545,0.06086821556573675,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Weather Conditions,0.17130746907651398,0.17130746907651398,0.21067643860041918,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Electricity Trade Ratio,0.09294684868554859,0.09294684868554859,0.1323158182094538,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Electricity Trade Volume,0.04291903994079601,0.04291903994079601,0.08228800946470122,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,WACC,0.04037747558187175,0.04037747558187175,0.07974644510577696,0.03936896952390521,0.0023501305234922827,13,True
solar_capacity,Bunker Emission Reduction,0.0012941852005622229,0.0012941852005622229,0.04066315472446743,0.03936896952390521,0.0023501305234922827,13,False
solar_capacity,End-of-Life Emission Reduction,0.010553673910449202,0.010553673910449202,0.04992264343435441,0.03936896952390521,0.0023501305234922827,13,True
synfuel_production,CO2 Cap,0.005394307483840753,0.005394307483840753,0.036803227993314584,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,Buildings demand,0.0,-0.0010215714296733652,0.030387349079800466,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Steel Production,0.0,-0.0028438560399548438,0.028565064469518987,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Chemical Production,0.00851506064554683,0.00851506064554683,0.03992398115502066,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,Passenger Cars,0.0,-0.001972755883604061,0.02943616462586977,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Bunker aviation,0.028954728648438864,0.028954728648438864,0.060363649157912695,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,Bunker navigation,0.011160001837994538,0.011160001837994538,0.04256892234746837,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,Agriculture neGHG CH4,0.0,-0.0028862220161246024,0.02852269849334923,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Agriculture neGHG N2O,0.0,-0.002508444063235523,0.028900476446238308,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Wind offshore Costs,0.0009010813973047288,0.0009010813973047288,0.03231000190677856,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Wind offshore Potential,0.00015843361338099132,0.00015843361338099132,0.03156735412285482,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Solar PV Costs,0.003861449330850461,0.003861449330850461,0.03527036984032429,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Solar PV Potential,0.001184188336236451,0.001184188336236451,0.03259310884571028,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Nuclear Costs,0.0026469237485062733,0.0026469237485062733,0.034055844257980104,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Nuclear Potential,0.002065101928541181,0.002065101928541181,0.03347402243801501,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Hydrogen Import Potential,0.002374165322527981,0.002374165322527981,0.03378308583200181,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Hydrogen Import Price,0.0016121625595158506,0.0016121625595158506,0.03302108306898968,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Biomass Import Potential,0.07267794507891769,0.07267794507891769,0.10408686558839152,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,Biomass Import Price,0.07626564934914357,0.07626564934914357,0.1076745698586174,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,Ammonia Import Potential,0.01425110502966112,0.01425110502966112,0.04566002553913495,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,Ammonia Import Price,0.011582372569271596,0.011582372569271596,0.04299129307874543,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,CCS potential,0.024835329496372134,0.024835329496372134,0.056244250005845965,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,Flexibility Costs,0.00022811570543282422,0.00022811570543282422,0.031637036214906655,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,LNG Price,0.020722735233156403,0.020722735233156403,0.052131655742630234,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,Electricity Trade Price,0.000796000058547186,0.000796000058547186,0.03220492056802102,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Weather Conditions,0.00021867028038241587,0.00021867028038241587,0.03162759078985625,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Electricity Trade Ratio,0.002293546066862509,0.002293546066862509,0.03370246657633634,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,Electricity Trade Volume,0.0032741866815451937,0.0032741866815451937,0.034683107191019025,0.03140892050947383,0.002201483664109824,13,False
synfuel_production,WACC,0.005729151855806185,0.005729151855806185,0.037138072365280016,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,Bunker Emission Reduction,0.3113871516486987,0.3113871516486987,0.34279607215817254,0.03140892050947383,0.002201483664109824,13,True
synfuel_production,End-of-Life Emission Reduction,0.07735759832069058,0.07735759832069058,0.10876651883016442,0.03140892050947383,0.002201483664109824,13,True
total_system_cost,CO2 Cap,0.013530188957129832,0.013530188957129832,0.05388783233162979,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Buildings demand,0.061266466584627005,0.061266466584627005,0.10162410995912696,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Steel Production,0.006301032162660335,0.006301032162660335,0.04665867553716029,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Chemical Production,0.0594155073781293,0.0594155073781293,0.09977315075262926,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Passenger Cars,0.047035244611949883,0.047035244611949883,0.08739288798644984,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Bunker aviation,0.012525954107886775,0.012525954107886775,0.05288359748238673,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Bunker navigation,0.058652781352120376,0.058652781352120376,0.09901042472662033,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Agriculture neGHG CH4,0.006607175095718648,0.006607175095718648,0.046964818470218606,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Agriculture neGHG N2O,0.0012131917368114128,0.0012131917368114128,0.04157083511131137,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Wind offshore Costs,0.011291836828600785,0.011291836828600785,0.05164948020310074,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Wind offshore Potential,0.004083905787722074,0.004083905787722074,0.04444154916222203,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Solar PV Costs,0.0005019339380249246,0.0005019339380249246,0.04085957731252488,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Solar PV Potential,0.0011707714863653657,0.0011707714863653657,0.04152841486086532,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Nuclear Costs,0.003346513271416107,0.003346513271416107,0.043704156645916065,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Nuclear Potential,0.0,-0.0005648431276539662,0.03979280024684599,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Hydrogen Import Potential,0.004259860999466493,0.004259860999466493,0.04461750437396645,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Hydrogen Import Price,0.004189787664878757,0.004189787664878757,0.044547431039378714,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Biomass Import Potential,0.003948948561280793,0.003948948561280793,0.04430659193578075,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Biomass Import Price,0.09265976981817833,0.09265976981817833,0.1330174131926783,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Ammonia Import Potential,0.009061583669274106,0.009061583669274106,0.049419227043774064,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Ammonia Import Price,0.014722316744761911,0.014722316744761911,0.05507996011926187,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,CCS potential,0.040664460288144744,0.040664460288144744,0.0810221036626447,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Flexibility Costs,0.003008947212126148,0.003008947212126148,0.043366590586626105,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,LNG Price,0.0,-0.003150982690747775,0.03720666068375218,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Electricity Trade Price,0.0,-0.001687934858306421,0.038669708516193536,0.04035764337449996,0.0021826959851905504,13,False
total_system_cost,Weather Conditions,0.019553135319045442,0.019553135319045442,0.0599107786935454,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Electricity Trade Ratio,0.009696320072142071,0.009696320072142071,0.05005396344664203,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Electricity Trade Volume,0.02323256882596557,0.02323256882596557,0.06359021220046553,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,WACC,0.1948840960670166,0.1948840960670166,0.23524173944151655,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,Bunker Emission Reduction,0.033880681547738656,0.033880681547738656,0.07423832492223861,0.04035764337449996,0.0021826959851905504,13,True
total_system_cost,End-of-Life Emission Reduction,0.047997537003583585,0.047997537003583585,0.08835518037808354,0.04035764337449996,0.0021826959851905504,13,True
unit_energy_cost,CO2 Cap,0.006397878141967121,0.006397878141967121,0.046367430838906654,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Buildings demand,0.0,-1.7057744050197332e-05,0.039952494952889335,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Steel Production,0.0,-0.0020937916206824753,0.03787576107625706,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Chemical Production,0.020626532045976483,0.020626532045976483,0.060596084742916015,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Passenger Cars,0.02734220469047611,0.02734220469047611,0.06731175738741564,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Bunker aviation,0.0,-0.0018366025800788527,0.03813295011686068,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Bunker navigation,0.0005245344327066137,0.0005245344327066137,0.040494087129646146,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Agriculture neGHG CH4,0.00225542250072501,0.00225542250072501,0.04222497519766454,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Agriculture neGHG N2O,0.002009597551100299,0.002009597551100299,0.04197915024803983,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Wind offshore Costs,0.003493977505460287,0.003493977505460287,0.04346353020239982,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Wind offshore Potential,0.0,-3.262143525612632e-05,0.039936931261683406,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Solar PV Costs,0.0007441550343275163,0.0007441550343275163,0.04071370773126705,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Solar PV Potential,0.001165675541018013,0.001165675541018013,0.041135228237957545,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Nuclear Costs,0.06706586693988839,0.06706586693988839,0.10703541963682793,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Nuclear Potential,0.006418014006150101,0.006418014006150101,0.04638756670308963,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Hydrogen Import Potential,0.00029078161973949274,0.00029078161973949274,0.040260334316679025,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Hydrogen Import Price,0.003038974815155783,0.003038974815155783,0.043008527512095315,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Biomass Import Potential,0.017428400151803435,0.017428400151803435,0.05739795284874297,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Biomass Import Price,0.11027808511781637,0.11027808511781637,0.1502476378147559,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Ammonia Import Potential,0.009331731024121166,0.009331731024121166,0.0493012837210607,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Ammonia Import Price,0.006900492778031217,0.006900492778031217,0.04687004547497075,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,CCS potential,0.048584402940123776,0.048584402940123776,0.08855395563706331,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Flexibility Costs,0.0,-0.0006205404939289075,0.039349012203010625,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,LNG Price,0.001861351768681109,0.001861351768681109,0.04183090446562064,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,Electricity Trade Price,0.0074926978050286475,0.0074926978050286475,0.04746225050196818,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Weather Conditions,0.006900132446239951,0.006900132446239951,0.04686968514317948,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Electricity Trade Ratio,0.14028986884039585,0.14028986884039585,0.18025942153733537,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Electricity Trade Volume,0.025374574606238355,0.025374574606238355,0.06534412730317789,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,WACC,0.17274582303553251,0.17274582303553251,0.21271537573247204,0.03996955269693953,0.002198974326539677,13,True
unit_energy_cost,Bunker Emission Reduction,0.0023010913759098084,0.0023010913759098084,0.04227064407284934,0.03996955269693953,0.002198974326539677,13,False
unit_energy_cost,End-of-Life Emission Reduction,0.00960364811587075,0.00960364811587075,0.04957320081281028,0.03996955269693953,0.002198974326539677,13,True
unserved_energy,CO2 Cap,0.0015525961130300192,0.0015525961130300192,0.03352915922434124,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Buildings demand,0.01694935037556223,0.01694935037556223,0.04892591348687345,0.031976563111311224,0.0021618388521786203,13,True
unserved_energy,Steel Production,0.0,-0.0020195587712613407,0.029957004340049883,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Chemical Production,0.0018748865131131207,0.0018748865131131207,0.033851449624424344,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Passenger Cars,0.0028486331229807538,0.0028486331229807538,0.03482519623429198,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Bunker aviation,0.0020170133964893117,0.0020170133964893117,0.033993576507800535,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Bunker navigation,0.009042773282882,0.009042773282882,0.04101933639419322,0.031976563111311224,0.0021618388521786203,13,True
unserved_energy,Agriculture neGHG CH4,0.0,-0.0015397351536424707,0.030436827957668753,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Agriculture neGHG N2O,0.0015616368221120155,0.0015616368221120155,0.03353819993342324,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Wind offshore Costs,0.005082386957613129,0.005082386957613129,0.03705895006892435,0.031976563111311224,0.0021618388521786203,13,True
unserved_energy,Wind offshore Potential,0.0,-0.00016094390475047265,0.03181561920656075,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Solar PV Costs,0.0,-0.0012625134789397488,0.030714049632371475,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Solar PV Potential,0.003313580763837365,0.003313580763837365,0.03529014387514859,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Nuclear Costs,0.0020470376917539265,0.0020470376917539265,0.03402360080306515,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Nuclear Potential,0.0,-0.001960615661084023,0.0300159474502272,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Hydrogen Import Potential,0.0028457663024937865,0.0028457663024937865,0.03482232941380501,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Hydrogen Import Price,0.0,-0.0016096960784410044,0.03036686703287022,0.031976563111311224,0.0021618388521786203,13,False
unserved_energy,Biomass Import Potential,0.010866598376985934,0.010866598376985934,0.04284316148829716,0.031976563111311224,0.0021618388521786203,13,True
unserved_energy,Biomass Import Price,0.014198883743545242,0.014198883743545242,0.046175446854856465,0.031976563111311224,0.0021618388521786203,13,True
unserved_energy,Ammonia Import Potential,0.016256684018896676,0.016256684018896676,0.0482332471302079,0.031976563111311224,0.0021618388521786203,13,True
unserved_energy,Ammonia Import Price,0.01788989272219027,0.01788989272219027,0.049866455833501494,0.031976563111311224,0.0021618388521786203,13,True
unserved_energy,CCS potential,0.01730198522535422,0.01730198522535422,0.049278548336665444,0.031976563111311224,0.0021618388521786203,13,True
unserved_energy,Flexibility Costs,0.026542319254221854,0.026542319254221854,0.05851888236553308,0.031976563111311224,0.0021618388521786203,13,True
unserved_energy,LNG Price,0.0,-0.002515951852506148,0.029460611258805076,0.031976563111311224,0.0021618388521786203,13,False
