Parameter,Outcome,Final_Delta,Max_Delta,Converged_At_Size,Max_Relative_Change,Sample_Sizes_Analyzed,Delta_Trajectory
CO2 Cap,techUseNet 2050 PEU01_03,0.07143984271234148,0.08198476426525733,,0.2057976784539468,10,"[0.06912409729614812, 0.07820262452185203, 0.07006947296734006, 0.06685528205225146, 0.06447893188010674, 0.06799213975131947, 0.08198476426525733, 0.06949631729369664, 0.08169583600777224, 0.07143984271234148]"
Chemical Production,Hourly Flexibility Capacity 2050,0.07136846285985719,0.09371726727067854,,0.4246931525518745,10,"[0.08323365355048541, 0.06578066800055474, 0.09371726727067854, 0.0575704977852316, 0.08006790411903479, 0.07830989892661677, 0.07975307825444218, 0.07898919652767605, 0.08164054114140697, 0.07136846285985719]"
Bunker Emission Reduction,techUseNet 2050 PEU01_03,0.07134598261206775,0.10171644514193413,3600.0,0.3777487815122462,10,"[0.08005400929701395, 0.08442663212440907, 0.07320384369532439, 0.06544619305910765, 0.08613204203911823, 0.07382800587948117, 0.10171644514193413, 0.07194062772753035, 0.07705542763095023, 0.07134598261206775]"
Passenger Cars,BioFuel Imports 2050,0.0712465574268356,0.08704421773311624,,0.3379041028643684,10,"[0.08704421773311624, 0.08456590638897209, 0.05599073965769431, 0.06499313426133053, 0.07297316377647503, 0.07447286986591647, 0.07849135789676406, 0.08093988764936923, 0.08132366815912646, 0.0712465574268356]"
Hydrogen Import Price,Daily Flexibility Capacity 2050,0.07116326630685853,0.11604084467146585,,0.6809363351087944,10,"[0.08058461348075271, 0.04626427996124272, 0.06903345608503096, 0.11604084467146585, 0.07232936743385338, 0.08498870696187424, 0.06653875791866654, 0.07990812387592681, 0.059440148388069824, 0.07116326630685853]"
Bunker Emission Reduction,Electricity generation_Carrier_sum 2050 Solar PV,0.07111986671396481,0.0999782185395587,,0.7667526929462092,10,"[0.06314557577236425, 0.0999782185395587, 0.054694539918808356, 0.0966317256910086, 0.08669551956909911, 0.058252795037942014, 0.09622572142410057, 0.059118214330012936, 0.06004073239652257, 0.07111986671396481]"
Nuclear Costs,Electricity generation_Carrier_sum 2050 Wind offshore,0.07109944705729833,0.0890052426205891,,0.5227358172722766,10,"[0.06569802070440393, 0.05426519322513259, 0.07660362152999331, 0.07151959209105982, 0.05845087612112975, 0.0890052426205891, 0.06880237025029154, 0.07764162788228031, 0.08301606520747448, 0.07109944705729833]"
Steel Production,Hydrogen Production 2050,0.07107890726856782,0.0896229271738491,4000.0,0.19069475172221548,10,"[0.08865262634909744, 0.07174703577793397, 0.08067275368416843, 0.07069165650484577, 0.08202558763939666, 0.07670212452695724, 0.08169958366188668, 0.0896229271738491, 0.07524862751345339, 0.07107890726856782]"
Flexibility Costs,BioFuel Production 2050,0.07105309939984801,0.09080068406164343,,0.35642833234110594,10,"[0.06805335083787006, 0.06254566854459898, 0.06821401598074511, 0.07248937116523452, 0.09080068406164343, 0.058436747666120226, 0.05083212729864876, 0.06856465296910412, 0.06317533021215117, 0.07105309939984801]"
Electricity Trade Ratio,BioFuel Production 2050,0.07096779327552033,0.08011879300953144,4000.0,0.8103343437055229,10,"[0.06811039099466394, 0.040908085854213155, 0.07405731275713616, 0.050014781294161405, 0.08011879300953144, 0.07270275009300031, 0.049021708870440744, 0.06302344824686576, 0.07273550823464175, 0.07096779327552033]"
Solar PV Potential,techStocks 2050 EPB01_02,0.07094787687433594,0.07885641159190312,,1.1128506854017317,10,"[0.07753830591742722, 0.03732228317729399, 0.07885641159190312, 0.050033651901255916, 0.05582398203847887, 0.0715137240080295, 0.04954673501015206, 0.045452553418785, 0.043791570254308354, 0.07094787687433594]"
End-of-Life Emission Reduction,Biomass Imports 2050,0.07092146310272902,0.08043057269181339,,0.213338902877871,10,"[0.08043057269181339, 0.06327160255590307, 0.05694368820153009, 0.06753186567650206, 0.06685359959260061, 0.07643698453188597, 0.06711016428728656, 0.06859081300073223, 0.060112802962373015, 0.07092146310272902]"
Wind offshore Potential,BioFuel Imports 2050,0.07088946799544812,0.09095276527067067,3600.0,0.23668170310700895,10,"[0.0843719640763647, 0.06440266392428733, 0.06512062398226957, 0.0713417966064106, 0.07067326042948906, 0.0805907566583111, 0.09095276527067067, 0.08034410874262207, 0.07532430007836431, 0.07088946799544812]"
Electricity Trade Ratio,SynFuel Production 2050,0.07087063556279612,0.08774174401526197,,0.20393926331042758,10,"[0.06392751665891498, 0.06061925418462224, 0.07298190022546165, 0.07679326496607147, 0.08708722794531627, 0.08499626088251996, 0.08774174401526197, 0.08069351137358222, 0.07977134233944384, 0.07087063556279612]"
CO2 Cap,Storage Flexibility Capacity 2050,0.07076733487603767,0.09153147907018966,3600.0,0.3185791846106489,10,"[0.07176693820923162, 0.06818856692775699, 0.05967950598245441, 0.06941674807130915, 0.09153147907018966, 0.08297099952555781, 0.06995548177097798, 0.0616843560630047, 0.06531378288474383, 0.07076733487603767]"
CO2 Cap,BioEnergy Imports 2050,0.07074890620482187,0.10734711568913208,,0.6234050110208008,10,"[0.051038583178272985, 0.06612466695641894, 0.10734711568913208, 0.08165124021791094, 0.050248512929805526, 0.07038258124136028, 0.06829428279396386, 0.05412901493051183, 0.06104178693418652, 0.07074890620482187]"
LNG Import Price,techUseNet 2050 PEU01_03,0.0707016687164149,0.07884303759153073,3600.0,0.23141041328926668,10,"[0.05536895241440682, 0.06818190457601844, 0.06727185668127525, 0.06540260937438956, 0.07036558540052566, 0.07849589329438478, 0.07149004993289344, 0.07884303759153073, 0.07673191566271884, 0.0707016687164149]"
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07066140858152996,0.09636621778133525,4000.0,0.42679484185672306,10,"[0.05575609487698039, 0.06754034634435006, 0.09636621778133525, 0.0763649356211653, 0.06512949997486883, 0.06104634942931447, 0.06346918628830779, 0.08350066699812256, 0.06458511257876505, 0.07066140858152996]"
Wind offshore Potential,Biomass Imports 2050,0.07061540712917674,0.07742607709161002,4000.0,0.6179276116159764,10,"[0.027567760867531974, 0.044602641498006385, 0.05555986081886971, 0.07148213440865693, 0.07742607709161002, 0.07260964936704764, 0.06098250394154452, 0.04232732979485426, 0.06736357589734852, 0.07061540712917674]"
Steel Production,Flexibility Capacity 2050,0.07051560439122807,0.1032150412307015,,1.6917264350043046,10,"[0.03834529389333595, 0.1032150412307015, 0.07748552994281557, 0.07703239113386603, 0.07257448815277981, 0.0870611950326574, 0.09099084902309906, 0.0702582967285983, 0.08581201049542703, 0.07051560439122807]"
Wind offshore Costs,BioEnergy Imports 2050,0.0702501515540506,0.08134548512802113,,0.6384147314329249,10,"[0.053834645966082645, 0.04964889753943923, 0.08134548512802113, 0.05435470534641343, 0.06594751814153542, 0.06335159436080998, 0.05917622757564248, 0.05324189919840463, 0.0601727368853805, 0.0702501515540506]"
Electricity Trade Price,techUseNet 2050 PEU01_03,0.06976113631453408,0.0924799736561694,,0.4937807564935938,10,"[0.07667694454208192, 0.061910004700590084, 0.0924799736561694, 0.08924467951082979, 0.08517506752955253, 0.07353312232108457, 0.09009860911424486, 0.08132825002284276, 0.08763077577518102, 0.06976113631453408]"
Agriculture neGHG N2O,Shedding Flexibility Capacity 2050,0.0696823145175232,0.08748119431727507,4000.0,0.7796824170507216,10,"[0.042232945683049895, 0.07516123085238208, 0.06744782704244803, 0.08748119431727507, 0.07065980529719294, 0.0869525838217437, 0.0819903751448317, 0.0843347955020454, 0.07437975638022301, 0.0696823145175232]"
WACC,Biomass Imports 2050,0.06948767041260727,0.08183098601486835,,0.8625916184864912,10,"[0.055534271209257316, 0.06492066809744187, 0.06282418667951309, 0.07141110580689342, 0.04134174817832082, 0.07700279365051953, 0.06725730556071896, 0.061663358740231156, 0.08183098601486835, 0.06948767041260727]"
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06945553344613875,0.10892650446536964,3600.0,0.44587839973040794,10,"[0.07533586813779056, 0.10892650446536964, 0.061573709113088224, 0.0707078884340691, 0.06396294667123364, 0.07262970484418771, 0.08037877858726825, 0.0705661183124719, 0.06452142529411001, 0.06945553344613875]"
Wind offshore Potential,totalCosts,0.06939365426095932,0.08661695418452077,2400.0,0.8322067756127293,10,"[0.0472746609921002, 0.08661695418452077, 0.06290118255252745, 0.07106953780639731, 0.061999780621222786, 0.06795244522634207, 0.07150926123018744, 0.0704533171741422, 0.06977949934366999, 0.06939365426095932]"
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Solar PV,0.0693921310864355,0.12423330829408212,3600.0,0.32897464738136345,10,"[0.100681506241687, 0.06755984322800347, 0.0793116135972797, 0.08701014401459925, 0.0958567612599786, 0.12423330829408212, 0.08639847246028654, 0.07237160930822087, 0.07395601244365846, 0.0693921310864355]"
Hydrogen Import Price,comPrices 2050 Ammonia,0.0693450821799737,0.3823907616041518,,73.48581872795178,10,"[0.09542008488345452, 0.08757904245930868, 0.3823907616041518, 0.12494400933117086, 0.0875834461359664, 0.0037879069472229045, 0.2821453502291945, 0.10097505732570507, 0.09682147853163067, 0.0693450821799737]"
Chemical Production,Electricity generation_Carrier_sum 2050 Solar PV,0.0692721791277389,0.09683093996458814,,0.5303973481188367,10,"[0.06327176408376077, 0.09683093996458814, 0.0728932294372857, 0.0878621758908914, 0.06531646006092924, 0.06773940640027125, 0.07630829444152339, 0.06314514311397626, 0.08631496261776181, 0.0692721791277389]"
Ammonia Import Potential,BioEnergy Imports 2050,0.06926307789224427,0.10776314481316916,,0.513909496869702,10,"[0.08121753510515216, 0.10776314481316916, 0.053104794458621624, 0.0803958526602208, 0.10505830657003071, 0.07672991295040649, 0.06925411772383837, 0.07204615615694766, 0.0564979632276817, 0.06926307789224427]"
CO2 Cap,Electricity capacity_Carrier_sum 2050 Solar PV,0.06917080920278665,0.0909099455555353,4000.0,0.22546739577695787,10,"[0.06719506302434454, 0.07110395711521961, 0.06827492272487133, 0.06179750091285427, 0.0757308225091997, 0.0909099455555353, 0.074026539265282, 0.0888418130994023, 0.07439682918581655, 0.06917080920278665]"
Solar PV Costs,Electricity generation_Carrier_sum 2050 Solar PV,0.06912033753806876,0.11802562764786442,4000.0,0.42145293586063504,10,"[0.11802562764786442, 0.07836540688848827, 0.06312103873042307, 0.0767406920769821, 0.10908328205280318, 0.07901267303797986, 0.08754203736189421, 0.0848291777602996, 0.07086897213492141, 0.06912033753806876]"
CO2 Cap,totalCosts,0.06907850481961467,0.1311208875351404,3600.0,0.5998869678639241,10,"[0.1311208875351404, 0.05246317588805842, 0.06481918121255051, 0.06013711130645818, 0.08526208748863155, 0.08342480252346564, 0.09440901040484824, 0.07087839679347978, 0.07041239590176858, 0.06907850481961467]"
Nuclear Potential,Daily Flexibility Capacity 2050,0.06901349744043427,0.10718409712976598,,1.9334731715248241,10,"[0.10718409712976598, 0.026139449960446978, 0.07667937517738684, 0.06344183292271832, 0.09134921395669932, 0.05349137764467979, 0.06239607695982707, 0.0781759544826811, 0.05592524254986478, 0.06901349744043427]"
Bunker aviation,Electricity capacity_Carrier_sum 2050 Solar PV,0.06889840385782621,0.08174894440004765,4000.0,0.22419337047770832,10,"[0.08028881311267926, 0.07428962481316626, 0.08144576277341185, 0.06811729386713376, 0.0667778035492443, 0.08174894440004765, 0.0737745734947696, 0.058605512166010086, 0.0680961947846531, 0.06889840385782621]"
Hydrogen Import Potential,DR Flexibility Capacity 2050,0.06888353817126566,0.09485849029215108,,0.40444071524594055,10,"[0.09485849029215108, 0.08043731114621662, 0.047905187493780504, 0.051284178170861665, 0.06248965540531162, 0.05252323726559995, 0.048177438786454994, 0.05988498539681392, 0.05668919331278226, 0.06888353817126566]"
Biomass Import Potential,Electricity generation_Carrier_sum 2050 Wind offshore,0.06879874285475095,0.08551457970163084,3600.0,0.7449208571085262,10,"[0.04788323316092033, 0.0835524522482805, 0.04571708687543492, 0.07129339549373115, 0.06082208564191293, 0.07200653895934048, 0.08551457970163084, 0.06641543388104128, 0.07013327175133212, 0.06879874285475095]"
Weather Conditions,BioEnergy Imports 2050,0.06836575979772125,0.10220710116725806,3600.0,0.6221953123958698,10,"[0.06300542258151719, 0.10220710116725806, 0.06598061532360062, 0.05849145797782212, 0.06870023279989085, 0.07845971397915967, 0.07090683680031504, 0.061754629307638316, 0.06432299371935501, 0.06836575979772125]"
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.06830967379818052,0.08704875381733203,2800.0,0.7455660002398383,10,"[0.07633960224384839, 0.08680307051268223, 0.07803226614158754, 0.049868497556306464, 0.08704875381733203, 0.07313366910036859, 0.07000815325044966, 0.07028137904554466, 0.06879117271853212, 0.06830967379818052]"
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Solar PV,0.06830269759825834,0.09509132504740378,3200.0,0.5672276646067864,10,"[0.09509132504740378, 0.06041860111320649, 0.09468970312145959, 0.05876365573179733, 0.07946335234442065, 0.06305316875274708, 0.08335087896320813, 0.07555004264258716, 0.0709203995725708, 0.06830269759825834]"
Solar PV Costs,Storage Flexibility Capacity 2050,0.06826914646218196,0.0855068573130442,3200.0,0.597325821250784,10,"[0.047975331345438216, 0.07663223554113058, 0.0855068573130442, 0.08302687647938278, 0.07411581897711611, 0.056915474477966875, 0.06465554921483012, 0.060160726265173464, 0.06409541956851328, 0.06826914646218196]"
Agriculture neGHG CH4,Storage Flexibility Capacity 2050,0.0682651627739986,0.07904885091784628,,0.29889906982420783,10,"[0.06085834746847936, 0.07904885091784628, 0.06476193320499285, 0.06473080241490313, 0.0617958992222244, 0.06543504064484233, 0.07291479870695389, 0.05458774643759117, 0.058330071678464546, 0.0682651627739986]"
Agriculture neGHG N2O,BioFuel Production 2050,0.06824350376494903,0.07314368714405821,4000.0,0.5483610956958728,10,"[0.06645952744812877, 0.06399930298726121, 0.03789663723376832, 0.058677678750466526, 0.06439204227522292, 0.06910864892850582, 0.07314368714405821, 0.06165190535760824, 0.07153841501332046, 0.06824350376494903]"
Hydrogen Import Potential,Electricity generation_Carrier_sum 2050 Solar PV,0.06822316004362353,0.09432122677577208,,0.6959205291770608,10,"[0.055616536950314, 0.09432122677577208, 0.08413985476477455, 0.06769458740717683, 0.08428277216480526, 0.06423574783498412, 0.08347315233888856, 0.07405571163667736, 0.05717849904196374, 0.06822316004362353]"
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06817789875935393,0.10517752271296855,,1.1367820849666759,10,"[0.09626910225234127, 0.10517752271296855, 0.03901629518278802, 0.08336932056835306, 0.07853282472102693, 0.1047033194819242, 0.07186780029293782, 0.06928177446077344, 0.08323152122867084, 0.06817789875935393]"
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.06807141355802103,0.08980787227043523,2400.0,0.307810232295061,10,"[0.06578355996812078, 0.07733965554963394, 0.08980787227043523, 0.062164090244947394, 0.07712322282138392, 0.07533872092505269, 0.06871281300954028, 0.0693743995505602, 0.06886473653168268, 0.06807141355802103]"
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06800079773216397,0.09622560417490822,4000.0,0.4619307130681294,10,"[0.06582090608997547, 0.09622560417490822, 0.08925586785419518, 0.07473904723723257, 0.0819608294991465, 0.06561451971621955, 0.07422544680175153, 0.076221125661415, 0.06509071086127247, 0.06800079773216397]"
Buildings demand,Biomass Imports 2050,0.0679854641518534,0.08746376215091622,2800.0,0.3245329484187768,10,"[0.08522965179102648, 0.07580364863842126, 0.08746376215091622, 0.05907888954028077, 0.06427258956066102, 0.07243562434642663, 0.07070786110387844, 0.06419627402634982, 0.06275567783022687, 0.0679854641518534]"
Agriculture neGHG CH4,Biomass Imports 2050,0.06794267939406363,0.08595267408755403,,0.38695496012864844,10,"[0.04956789181166028, 0.0669903689093907, 0.06814884420965676, 0.07781844800929218, 0.06076545603874352, 0.06843191229567698, 0.08595267408755403, 0.052692860513053844, 0.059353211289588155, 0.06794267939406363]"
Buildings demand,techStocks 2050 Hyd03_01,0.06782594017693801,0.06782594017693801,,1.49608585433694,10,"[0.04484918022668924, 0.0198190418780288, 0.04947003007825911, 0.049055353945822534, 0.06127215381817843, 0.04982853851677938, 0.0632279336166019, 0.04711523786373351, 0.0406691324735541, 0.06782594017693801]"
Wind offshore Costs,Daily Flexibility Capacity 2050,0.0677961729635828,0.08040673747673452,3200.0,0.6349995840280748,10,"[0.053775993584655124, 0.08040673747673452, 0.07009183783387421, 0.04557401954647755, 0.07451350300097814, 0.06068785900170421, 0.06952721147211877, 0.06816419096672288, 0.07255289043235952, 0.0677961729635828]"
